company,country,region,is_english,job_title,signal_count,distinct_phrases,phrases_found
Allianz,Portugal,EU,no,Gestionnaire de sinistres francophone,3,3,apprentissage automatique; ia; intelligence artificielle
Allianz,France,EU,no,Conseiller en Gestion de Patrimoine Expérimenté H/F - Paris (75),2,2,ia; intelligence artificielle
Allianz,Hungary,EU,no,Senior Kockázatvállaló,1,1,ai
Allianz,France,EU,no,Stagiaire fiscaliste (H/F),2,2,ia; intelligence artificielle
Allianz,France,EU,no,Gestionnaire de sinistres corporels - F/H- Alternance - BORDEAUX,2,2,ia; intelligence artificielle
Allianz,France,EU,no,Assistant PMO Opérations (H/F) - Stage,2,2,ia; intelligence artificielle
Allianz,France,EU,yes,IT Controller (M/F) - Apprenticeship,5,4,ai; artificial intelligence; explore; integration
Allianz,France,EU,yes,Apprenticeship - Portfolio and Valuation (m/f/d),1,1,assessment
Allianz,Germany,EU,yes,Equity Platform AI Engineer (f/m/d),38,17,ai; ai engineer; apis; data engineers; databricks; end-to-end; evaluate; explore; integration; machine learning; ml; ml ops; model governance; nlp; predictive modeling; use case; use cases
Allianz,Germany,EU,yes,Intern - Productivity (f/m/d),12,9,ai; artificial intelligence; automation; databricks; evaluation; experimentation; generative ai; transparency; use cases
Allianz,France,EU,no,Conseiller Expérimenté en Gestion de Patrimoine H/F - Agen (47),2,2,ia; intelligence artificielle
Allianz,France,EU,no,Chargé de Projet & Innovation (H/F) - Stage,6,3,automatisation; ia; intelligence artificielle
Allianz,Italy,EU,yes,PROPERTY RISK CONSULTANT,2,2,ai; assess
Allianz,Spain,EU,yes,Digital Resilience Officer (m/f/d)_2933,8,4,ai; assessment; genai; testing
Allianz,Germany,EU,yes,Financial Accounting Expert (m/f/d) - based in Munich,5,4,ai; artificial intelligence; machine learning; ml
Allianz,United Kingdom,UK,yes,Roadside Technician - Edinburgh,6,6,ai; artificial intelligence; assess; data governance; end-to-end; machine learning
Allianz,Austria,EU,no,Senior Risk Engineer - Process & Governance Excellence (m/w/d),3,2,automatisierung; ki
Allianz,Germany,EU,yes,Senior Tax Expert (International Tax Planning and Investment) (m/f/d) at Allianz SE,9,6,ai; assessment; embedded; end-to-end; ethical ai; generative ai
Allianz,Italy,EU,no,Junior Data Hunting & Data Base,6,4,assessment; ia; intelligenza artificiale; machine learning
Allianz,Hungary,EU,yes,Azure DevOps Engineer,12,8,ai; automate; automating; automation; end-to-end; event-driven; fairness; testing
Allianz,Germany,EU,yes,Referent Investment Closing & Reporting (m/f/d) at Allianz SE,8,7,ai; assessment; automation; ethical ai; explore; fairness; generative ai
Allianz,France,EU,yes,Apprenticeship - Portfolio Data analytics,1,1,integration
Allianz,Ireland,EU,yes,Claims Transformation Manager - 12 Month Maternity Contract,4,3,accountability framework; ai; artificial intelligence
Allianz,Czechia,EU,yes,Application Support (m/f/d),7,6,ai; end-to-end; explore; fairness; integration; testing
Allianz,Italy,EU,yes,LIABILITY UNDERWRITER,4,4,assessment; end to end; evaluation; policy administration
Allianz,Italy,EU,yes,SENIOR PROPERTY UNDERWRITER,3,3,assess; explore; fairness
Allianz,Austria,EU,no,Data Scientist (m/w/d),9,8,data engineers; data scientist; genai; integration; künstliche intelligenz; machine-learning; maschinelles lernen; nlp
Allianz,Germany,EU,yes,People & Office Operations Manager (f/m/d) (50%- 70 % - Part Time - flexible arrangement),1,1,at scale
Allianz,Spain,EU,yes,"Senior Strategy Manager, Airlines",4,4,ai; artificial intelligence; data governance; machine learning
Allianz,Germany,EU,no,Werkstudent im Bereich agiles Projektmanagement - Innovation / Daten und Vertrieb (m/w/d),1,1,change management
Allianz,Spain,EU,no,Head of Operational Steering  - BBVA Allianz,8,4,automate; automatización; automatizado; inteligencia artificial
Allianz,United Kingdom,UK,yes,Personal Lines Pricing Analysts at Allianz UK,4,4,ai; experiment; explore; fairness
Allianz,Croatia,EU,no,Glavni interni revizor (m/ž/d),2,2,ai; end-to-end
Allianz,Germany,EU,no,Praktikant - Innovation und Prototyping in der Versicherungsbranche (m/w/d),1,1,künstliche intelligenz
Allianz,Germany,EU,no,Sachbearbeiter Kundenservice Kranken (m/ w/ d),0,0,
Allianz,France,EU,yes,Intern Assistant Corporate Research Analyst (f/m/d) - Limited to 6 months,6,4,ai; explore; fairness; learning and development
Allianz,Romania,EU,yes,Fullstack developer (Angular & Typescript),20,13,ai; api; artificial intelligence; end-to-end; evaluate; explore; fairness; genai; generative artificial intelligence; integration; integrations; orchestration; testing
Allianz,Romania,EU,yes,RSA Assistance Agent,10,8,ai; artificial intelligence; explore; fairness; investigate; machine learning; predictive analytics; supervision
Allianz,Italy,EU,no,IT AUDIT MANAGER,4,3,ai; assessment; gdpr
Allianz,Spain,EU,yes,QA Lead - Allianz in a pocket,20,11,api; apis; at scale; automation; end-to-end; explore; fairness; gdpr; integration; integrations; testing
Allianz,Belgium,EU,yes,Manager of Provider Invoice Management,5,2,ai; automation
Allianz,Germany,EU,yes,Senior Tax Manager (m/f/d) Real Estate Transactions,3,2,continuous learning; evaluate
Allianz,Portugal,EU,no,Técnico/a de Subscricão Patrimoniais e Engenharia (m/f/d),1,1,ia
Allianz,France,EU,yes,CDD - Fixed Term Contract - HR Business Partner (m/f),4,4,ai; automation; end-to-end; integration
Allianz,Spain,EU,yes,Digital Resilience Officer_2571,8,5,ai; escalation; integrated; supervision; testing
Allianz,Italy,EU,yes,AI ARCHITECT - INSURANCE PRICING,40,20,agentic; agentic workflows; ai; anthropic; apis; artificial intelligence; autogen; azure openai; data scientists; end-to-end; evaluation; genai; generative ai; integration; langchain; llamaindex; ml; mlops; openai; orchestration
Allianz,Italy,EU,yes,Underwriting & Operations Specialist,9,8,ai; end-to-end; escalated; evaluation; explore; fairness; gdpr; generative ai
Allianz,Italy,EU,no,Owned Media Specialist,7,3,ai; automation; testing
Allianz,United Kingdom,UK,yes,Operational Data Improvement Manager,12,9,artificial intelligence; data literacy; embedded; explainability; fairness; machine learning; responsible artificial intelligence; use case; use cases
Allianz,Germany,EU,yes,Senior Tax Expert International (M&A and Governance) (m/f/d) at Allianz SE,9,6,ai; assessment; embedded; end-to-end; ethical ai; generative ai
Allianz,France,EU,no,Conseiller Commercial en Protection Sociale Expérimenté H/F - Saint-Brieuc (22),2,2,ia; intelligence artificielle
Allianz,Romania,EU,yes,PIM Agent with English (m/f/d),10,7,ai; artificial intelligence; copilot; data governance; escalate; machine learning; microsoft copilot
Allianz,France,EU,no,Stage 6mois - Analyst Investment H/F Septembre 2026,0,0,
Allianz,France,EU,no,Conseiller Expérimenté en Gestion de Patrimoine H/F - Dinan (22),2,2,ia; intelligence artificielle
Allianz,Italy,EU,no,Marketing Data Analyst,4,2,ai; end-to-end
Allianz,Germany,EU,yes,Working Student (m/f/d) Digital Transformation,4,1,copilot
Allianz,Germany,EU,yes,"Platform Engineer (Cloud Infrastructure, AI Platform) (m/f/d)",45,19,ai; ai agent; ai architects; auditability; automate; automation; claude; copilot; databricks; github copilot; integration; message queue; ml; ml engineers; observability; orchestration; scaling; testing; workflow orchestration
Allianz,Spain,EU,yes,System Architect - SAP HANA Financial Closing,11,9,audit trail; auditability; automation; data governance; end-to-end; evaluate; explore; fairness; integration
Allianz,Netherlands,EU,yes,Service Portfolio Manager_3020,4,4,ai; assessing; change management; evaluation
Allianz,Austria,EU,no,Tribe Lead (w/m/d),2,2,fairness; künstliche intelligenz
Allianz,Poland,EU,no,Analityk/Analityczka Akcji,1,1,ai
Allianz,Italy,EU,no,SALES MANAGER,2,1,ai
Allianz,France,EU,no,Conseiller Commercial en Protection Sociale Expérimenté H/F - Rennes (35),2,2,ia; intelligence artificielle
Allianz,Romania,EU,yes,Senior Business Analyst - Insurance Transformation - French,25,15,ai; apis; artificial intelligence; assisting; automation; end to end; evaluate; explore; fairness; genai; generative artificial intelligence; guidewire; integrations; testing; use cases
Allianz,United Kingdom,UK,yes,Motor Claims Handler,8,8,artificial intelligence; assessment; assisting; escalate; fairness; investigate; investigating; responsible artificial intelligence
Allianz,Italy,EU,yes,SENIOR RISK ENGINEERING UNDERWRITER,6,6,assessment; end to end; evaluation; explore; fairness; policy administration
Allianz,Germany,EU,no,Physiotherapeut (m/w/d),1,1,ki
Allianz,France,EU,yes,Function Enablement Internal Audit F/M (1Y - Maternity leave cover),6,5,assessment; explore; fairness; ia; integrated
Allianz,Germany,EU,no,Ausbildung 2026 - Kaufleute für Versicherungen und Finanzanlagen (m/w/d),2,2,fairness; künstliche intelligenz
Allianz,Belgium,EU,yes,Technical Underwriter - MidCorp Property,8,7,ai; assess; assessment; evaluate; evaluation; explore; fairness
Allianz,Italy,EU,yes,DATA ENGINEER,6,6,ai; algorithms; data pipelines; data scientist; evaluation; machine learning
Allianz,United Kingdom,UK,yes,Senior Data Engineer (MLOps Engineer),18,15,api; apis; automate; automated; automation; continuous learning; data engineer; data governance; data pipelines; fairness; gdpr; ml; openai; orchestration; testing
Allianz,United Kingdom,UK,yes,Engineer Surveyor - Pressure Systems - Banbury,3,3,assess; evaluating; fairness
Allianz,United Kingdom,UK,yes,Engineer Surveyor - Lift and Crane Talent Pool,3,2,assess; fairness
Allianz,United Kingdom,UK,yes,Engineer Surveyor - Pressure Systems - Bishops Stortford,3,3,assess; evaluating; fairness
Allianz,Germany,EU,no,Werkstudent in der Rechtsabteilung (w/m/d),0,0,
Allianz,Germany,EU,no,Ausbildung 2026 - Koch (m/w/d),2,2,fairness; künstliche intelligenz
Allianz,Belgium,EU,yes,Accountant Expert,3,3,ai; change management; supervise
Allianz,France,EU,no,Alternant RETRAITE - H/F,0,0,
Allianz,France,EU,no,Assistant Chargé de Communication Interne - Alternance,2,2,ia; intelligence artificielle
Allianz,Spain,EU,yes,Service Portfolio Manager_2465,5,3,ai; end-to-end; transparency
Allianz,Bulgaria,EU,yes,Senior Reporting analyst / Data engineer,6,5,ai; automate; automated; automation; autonomous
Allianz,Spain,EU,yes,Senior Java Software Developer (m/f/d),8,7,ai; end-to-end; explore; fairness; genai; integration; testing
Allianz,Hungary,EU,yes,PL1 Developer_2962,0,0,
Allianz,France,EU,no,Community Manager (H/F) - Alternance,2,2,ia; intelligence artificielle
Allianz,Hungary,EU,yes,Cloud DevSecOps Engineer (Operation)_2685,10,7,ai; automate; claude; copilot; github copilot; kafka; orchestration
Allianz,Romania,EU,yes,AGN Customer Ambassador With German (m/f/d)_D-2363,3,3,ai; escalation; supervision
Allianz,Spain,EU,no,Junior PMO Temporal,5,3,ai; automatización; ia
Allianz,Italy,EU,yes,Tariff and Underwriting Implementation,4,4,evaluate; evaluation; exploration; testing
Allianz,Spain,EU,no,Suscriptor/a Segmento PYME y Particulares (BBVA Allianz),4,2,copilot; ia
Allianz,Italy,EU,yes,RISK ENGINEERING UNDERWRITER,4,4,assessment; end to end; evaluation; policy administration
Allianz,Austria,EU,yes,Medical Assistance Coordinator (f/m/d),5,2,ai; escalate
Allianz,Hungary,EU,yes,Data Engineer_2535,1,1,data pipelines
Allianz,Germany,EU,yes,Investment Manager (m/f/d) in Property / Casualty,0,0,
Allianz,Spain,EU,yes,Senior Accounting Expert (m/f/d),9,7,ai; automation; end-to-end; explore; fairness; pilot; transparency
Allianz,Netherlands,EU,yes,Senior Business Analyst,10,8,ai; assess; automation; change management; continuous learning; decision support; integration; testing
Allianz,Belgium,EU,yes,Technical Underwriter - Workers' Accidents (MidCorp),10,7,ai; assess; assessment; evaluate; explore; fairness; testing
Allianz,Slovakia,EU,no,Vedúci/Vedúca oddelenia vzdelávania a rozvoja pre viazaných finančných agentov,5,2,ai; upskilling
Allianz,Belgium,EU,yes,Compliance Manager Belgium,5,5,ai; assessment; explore; fairness; investigate
Allianz,France,EU,no,Alternant MASTER LCB-FT - H/F,0,0,
Allianz,United Kingdom,UK,yes,Engineer Surveyor - Pressure Mechanical Talent Pool,3,2,assess; fairness
Allianz,Spain,EU,yes,Data Pricing Specialist at Allianz Direct Spain,8,5,automate; data pipelines; databricks; exploring; machine learning
Allianz,Hungary,EU,yes,Capacity Manager,11,7,embedded; end-to-end; fairness; middleware; orchestration; scaling; testing
Allianz,France,EU,yes,Global Outsourcing & Third-Party Risk Management Officer (AZP) F/M,14,7,ai; artificial intelligence; assessment; data governance; ethical ai; human oversight; machine learning
Allianz,Germany,EU,yes,Associate / Manager - Sustainability Data & Reporting (m/f/d),1,1,continuous learning
Allianz,Greece,EU,yes,P&C Underwriter - Financial Lines & Liability,1,1,assessment
Allianz,Romania,EU,no,Director Regional Vanzari - Nord-Vest - Asigurari Viata si Sanatate,3,3,ai; explore; fairness
Allianz,Portugal,EU,no,Estagiário/a Comercial - Faro (m/f/d),0,0,
Allianz,Germany,EU,yes,Working Student at COO-Office (m/f/d),8,8,ai; change management; continuous learning; end-to-end; evaluate; expand; explore; fairness
Allianz,Greece,EU,no,Bancassurance Field Coach (Thessaloniki based),2,2,explore; fairness
Allianz,Belgium,EU,no,Sales Manager Non-Life regio Oost-Vlaanderen & Vlaams-Brabant(West),2,1,ai
Allianz,Netherlands,EU,yes,Senior Claims Handler (m/f/d),4,4,ai; autonomously; end-to-end; fairness
Allianz,Germany,EU,no,Manager Tax Accounting & Reporting (m/w/d),1,1,transparency
Allianz,United Kingdom,UK,yes,Client Relationship Manager - Engineering Inspection,2,2,artificial intelligence; responsible artificial intelligence
Allianz,Poland,EU,no,Inżynier Testów Automatycznych,3,2,ai; api
Allianz,Spain,EU,yes,Expert Mobile Developer,29,12,ai; ai assistants; algorithms; api; apis; automation; claude; copilot; github copilot; intelligent automation; ml; testing
Allianz,Spain,EU,yes,Senior Financial Controller - Restructuring Cost Management (m/f/d),6,6,ai; end-to-end; explore; fairness; genai; investigate
Allianz,Germany,EU,yes,Senior Financial Manager IT Projects & Business Cases (m/f/d) at Allianz SE,8,7,ai; decision support; ethical ai; evaluation; generative ai; integration; transparency
Allianz,France,EU,no,Chargé d'Indemnisation H/F,3,2,ia; intelligence artificielle
Allianz,Germany,EU,no,Werkstudent im Bereich Marketing (m/w/d),1,1,künstliche intelligenz
Allianz,Spain,EU,yes,Project Portfolio Manager,9,6,ai; end-to-end; fairness; integrated; supervision; transparency
Allianz,United Kingdom,UK,yes,Senior Pricing Analyst - Non Standard Team,7,5,assisting; databricks; escalated; fairness; responsible artificial intelligence
Allianz,Austria,EU,no,Auditor:in Finance (w/m/d),2,2,fairness; ki
Allianz,Germany,EU,no,Jurist als Trainee im Versicherungsmanagement (m/w/d),2,2,fairness; künstliche intelligenz
Allianz,Germany,EU,yes,"Team Lead Procurement Governance, Operations & Service Management (m/f/d)_1759",2,1,ai
Allianz,Hungary,EU,no,Folyamatmenedzser (Toborzási bónusz: br. 500.000 Ft),1,1,ai
Allianz,Germany,EU,no,Ausbildung 2026 - Maschinen - und Anlagenführer (m/w/d),2,2,fairness; künstliche intelligenz
Allianz,Germany,EU,no,Ausbildung 2026 - Koch (m/w/d),2,2,fairness; künstliche intelligenz
Allianz,Luxembourg,EU,no,Senior Legal Advisor - Settore Assicurazioni Vita,2,2,ai; gdpr
Allianz,Netherlands,EU,no,Volmacht Manager (m/f/x) at Allianz Direct Netherland,0,0,
Allianz,Netherlands,EU,yes,Corporate Actuary reserving transformation,8,7,artificial intelligence; automated; automating; data pipelines; data scientist; explore; fairness
Allianz,Spain,EU,yes,Cloud ASM Analyst_IF&IS45579.6518171296,7,6,ai; assess; assessing; automation; guardrails; orchestration
Allianz,Italy,EU,yes,MOTOR PRICING ACTUARY,12,7,assess; evaluate; evaluation; exploration; machine learning; predictive modeling; testing
Allianz,Germany,EU,yes,Legal Counsel (f/m/d) - limited to 12 months,9,6,ai; ai skills; copilot; integration; microsoft copilot; pilot
Allianz,Spain,EU,yes,Data Engineer AWS (DIA Datamarts)(m/f/d)_2981,3,2,machine learning; orchestration
Allianz,Germany,EU,yes,Referent Investment Closing & Reporting (m/f/d) at Allianz SE,5,4,ai; automation; ethical ai; generative ai
